# angle ref     MM_init MM_fit  
-180.000   10.548   12.496   10.196
-170.000   10.429   12.378   10.158
-160.000   10.056   11.959    9.836
-150.000    8.576   10.984    8.458
-140.000    6.283    9.192    6.083
-130.000    3.303    6.443    3.789
-120.000    1.704    3.635    1.504
-110.000    0.531    1.608    0.302
-100.000    0.153    0.435    0.000
 -90.000    0.000    0.001    0.107
 -80.000    0.279    0.228    0.306
 -70.000    0.925    1.257    0.835
 -60.000    2.084    3.335    2.128
 -50.000    3.944    6.405    4.346
 -40.000    7.030    9.552    6.874
 -30.000    9.346   11.570    9.367
 -20.000   10.234   12.588   10.695
 -10.000   10.507   13.111   11.076
   0.000   10.683   13.281   11.024
  10.000   10.511   13.112   10.771
  20.000   10.199   12.588   10.166
  30.000    9.265   11.572    8.760
  40.000    7.022    9.555    6.584
  50.000    3.913    6.405    4.335
  60.000    2.066    3.334    2.075
  70.000    0.880    1.252    0.633
  80.000    0.272    0.229    0.176
  90.000    0.065    0.000    0.140
 100.000    0.149    0.441    0.168
 110.000    0.567    1.608    0.463
 120.000    1.689    3.635    1.586
 130.000    3.296    6.443    3.786
 140.000    6.170    9.192    6.182
 150.000    8.690   10.987    8.471
 160.000   10.072   11.961    9.913
 170.000   10.457   12.378   10.263
