# angle ref     MM_init MM_fit  
-180.000    5.143    5.285    4.847
-170.000    5.239    5.445    4.878
-160.000    5.065    5.257    4.906
-150.000    2.948    2.114    2.958
-140.000    1.710    1.087    1.691
-130.000    0.690    0.408    0.724
-120.000    0.038    0.026    0.030
-110.000    2.812    4.297    2.798
-100.000    1.880    3.201    1.889
 -90.000    1.401    2.550    1.417
 -80.000    1.255    2.226    1.257
 -70.000    1.316    2.128    1.379
 -60.000    1.678    2.193    1.690
 -50.000    2.150    2.442    2.161
 -40.000    2.880    2.965    2.818
 -30.000    3.666    3.812    3.623
 -20.000    4.424    4.847    4.477
 -10.000    5.054    5.744    5.198
  -0.000    5.387    6.242    5.626
  10.000    5.473    6.236    5.714
  20.000    5.372    5.802    5.551
  30.000    4.790    5.113    5.069
  40.000    1.999    1.298    1.939
  50.000    0.744    0.430    0.761
  60.000    0.000    0.000    0.000
  70.000    3.129    4.752    3.169
  80.000    1.830    3.450    1.884
  90.000    1.363    2.609    1.305
 100.000    1.265    2.233    1.225
 110.000    1.337    2.131    1.398
 120.000    1.687    2.190    1.701
 130.000    2.153    2.395    2.129
 140.000    2.734    2.772    2.709
 150.000    3.494    3.356    3.466
 160.000    4.146    4.090    4.275
 170.000    4.756    4.792    4.719
