# angle ref     MM_init MM_fit  
-180.000    0.000    0.000    0.000
-170.000    0.327    0.146    0.424
-160.000    1.189    0.450    1.399
-150.000    2.860    1.178    3.102
-140.000    5.401    2.350    5.465
-130.000    8.496    4.001    8.619
-120.000   11.905    6.103   12.300
-110.000   15.598    8.632   16.140
-100.000   19.752   11.714   19.790
 -90.000   23.459   15.351   23.122
 -80.000   24.060   19.236   23.989
 -70.000   20.664   19.080   21.445
 -60.000   18.204   18.905   18.608
 -50.000   16.764   19.084   16.658
 -40.000   16.006   19.841   15.940
 -30.000   16.295   20.984   16.307
 -20.000   17.784   22.546   17.558
 -10.000   18.893   24.037   18.634
  -0.000   19.562   25.156   19.298
  10.000   18.964   24.110   19.456
  20.000   17.807   22.524   18.106
  30.000   16.723   20.945   16.822
  40.000   16.229   19.678   16.191
  50.000   16.841   18.883   16.678
  60.000   18.503   18.694   18.432
  70.000   21.136   18.849   21.108
  80.000   23.900   18.758   23.710
  90.000   22.369   15.353   21.753
 100.000   19.324   11.704   18.902
 110.000   15.477    8.645   15.433
 120.000   11.677    6.103   11.619
 130.000    8.291    4.008    7.977
 140.000    5.237    2.350    4.991
 150.000    2.648    1.189    2.703
 160.000    1.284    0.447    1.342
 170.000    0.320    0.111    0.419
